article_no,gender,category,price,new_size,brand
690970001,girl,tröja,149,122,H&M
690970001,girl,tröja,149,128,H&M
690970002,girl,tröja,70,92,H&M
690970002,girl,tröja,70,98,H&M
690970002,girl,tröja,70,104,H&M
690970002,girl,tröja,70,110,H&M
690970002,girl,tröja,70,116,H&M
690970002,girl,tröja,70,122,H&M
690970002,girl,tröja,70,128,H&M
690970003,girl,tröja,70,92,H&M
690970003,girl,tröja,70,98,H&M
690970003,girl,tröja,70,104,H&M
690970003,girl,tröja,70,110,H&M
690970003,girl,tröja,70,116,H&M
690970003,girl,tröja,70,122,H&M
690970003,girl,tröja,70,128,H&M
690970004,girl,tröja,149,92,H&M
690970004,girl,tröja,149,98,H&M
690970004,girl,tröja,149,104,H&M
690970004,girl,tröja,149,110,H&M
690970004,girl,tröja,149,116,H&M
690970004,girl,tröja,149,122,H&M
690970004,girl,tröja,149,128,H&M
690970005,girl,tröja,149,92,H&M
690970005,girl,tröja,149,98,H&M
690970005,girl,tröja,149,104,H&M
690970005,girl,tröja,149,110,H&M
690970005,girl,tröja,149,116,H&M
690970005,girl,tröja,149,122,H&M
690970005,girl,tröja,149,128,H&M
690970006,girl,tröja,149,92,H&M
